,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
9432,FAC. INFORMATICA,78922,2019-01-29 01:00,9,0,0,9,9,3.1A,772.38
9433,FAC. INFORMATICA,78922,2019-01-29 02:00,9,0,0,9,9,3.1A,772.38
9434,FAC. INFORMATICA,78922,2019-01-29 03:00,9,0,0,9,9,3.1A,772.38
9435,FAC. INFORMATICA,78922,2019-01-29 04:00,9,0,0,9,9,3.1A,772.38
9436,FAC. INFORMATICA,78922,2019-01-29 05:00,9,0,0,9,9,3.1A,772.38
9437,FAC. INFORMATICA,78922,2019-01-29 06:00,10,0,0,10,10,3.1A,772.38
9438,FAC. INFORMATICA,78922,2019-01-29 07:00,9,0,0,9,9,3.1A,772.38
9439,FAC. INFORMATICA,78922,2019-01-29 08:00,9,0,0,9,9,3.1A,772.38
9440,FAC. INFORMATICA,78922,2019-01-29 09:00,4,0,0,4,4,3.1A,772.38
9441,FAC. INFORMATICA,78922,2019-01-29 10:00,4,0,0,4,4,3.1A,772.38
9442,FAC. INFORMATICA,78922,2019-01-29 11:00,4,0,0,4,4,3.1A,772.38
9443,FAC. INFORMATICA,78922,2019-01-29 12:00,4,0,0,4,4,3.1A,772.38
9444,FAC. INFORMATICA,78922,2019-01-29 13:00,4,0,0,4,4,3.1A,772.38
9445,FAC. INFORMATICA,78922,2019-01-29 14:00,4,0,0,4,4,3.1A,772.38
9446,FAC. INFORMATICA,78922,2019-01-29 15:00,4,0,0,4,4,3.1A,772.38
9447,FAC. INFORMATICA,78922,2019-01-29 16:00,4,0,0,4,4,3.1A,772.38
9448,FAC. INFORMATICA,78922,2019-01-29 17:00,4,0,0,4,4,3.1A,772.38
9449,FAC. INFORMATICA,78922,2019-01-29 18:00,9,0,0,9,9,3.1A,772.38
9450,FAC. INFORMATICA,78922,2019-01-29 19:00,10,0,0,10,10,3.1A,772.38
9451,FAC. INFORMATICA,78922,2019-01-29 20:00,10,0,0,10,10,3.1A,772.38
9452,FAC. INFORMATICA,78922,2019-01-29 21:00,10,0,0,10,10,3.1A,772.38
9453,FAC. INFORMATICA,78922,2019-01-29 22:00,10,0,0,10,10,3.1A,772.38
9454,FAC. INFORMATICA,78922,2019-01-29 23:00,10,0,0,10,10,3.1A,772.38
9455,FAC. INFORMATICA,78922,2019-01-30 00:00,4,0,0,4,4,3.1A,772.38
9456,FAC. INFORMATICA,78922,2019-01-30 01:00,10,0,0,10,10,3.1A,772.38
9457,FAC. INFORMATICA,78922,2019-01-30 02:00,9,0,0,9,9,3.1A,772.38
9458,FAC. INFORMATICA,78922,2019-01-30 03:00,10,0,0,10,10,3.1A,772.38
9459,FAC. INFORMATICA,78922,2019-01-30 04:00,9,0,0,9,9,3.1A,772.38
9460,FAC. INFORMATICA,78922,2019-01-30 05:00,10,0,0,10,10,3.1A,772.38
9461,FAC. INFORMATICA,78922,2019-01-30 06:00,9,0,0,9,9,3.1A,772.38
9462,FAC. INFORMATICA,78922,2019-01-30 07:00,9,0,0,9,9,3.1A,772.38
9463,FAC. INFORMATICA,78922,2019-01-30 08:00,9,0,0,9,9,3.1A,772.38
9464,FAC. INFORMATICA,78922,2019-01-30 09:00,4,0,0,4,4,3.1A,772.38
9465,FAC. INFORMATICA,78922,2019-01-30 10:00,4,0,0,4,4,3.1A,772.38
9466,FAC. INFORMATICA,78922,2019-01-30 11:00,4,0,0,4,4,3.1A,772.38
9467,FAC. INFORMATICA,78922,2019-01-30 12:00,4,0,0,4,4,3.1A,772.38
9468,FAC. INFORMATICA,78922,2019-01-30 13:00,4,0,0,4,4,3.1A,772.38
9469,FAC. INFORMATICA,78922,2019-01-30 14:00,4,0,0,4,4,3.1A,772.38
9470,FAC. INFORMATICA,78922,2019-01-30 15:00,4,0,0,4,4,3.1A,772.38
9471,FAC. INFORMATICA,78922,2019-01-30 16:00,4,0,0,4,4,3.1A,772.38
9472,FAC. INFORMATICA,78922,2019-01-30 17:00,4,0,0,4,4,3.1A,772.38
9473,FAC. INFORMATICA,78922,2019-01-30 18:00,10,0,0,10,10,3.1A,772.38
9474,FAC. INFORMATICA,78922,2019-01-30 19:00,10,0,0,10,10,3.1A,772.38
9475,FAC. INFORMATICA,78922,2019-01-30 20:00,10,0,0,10,10,3.1A,772.38
9476,FAC. INFORMATICA,78922,2019-01-30 21:00,10,0,0,10,10,3.1A,772.38
9477,FAC. INFORMATICA,78922,2019-01-30 22:00,9,0,0,9,9,3.1A,772.38
9478,FAC. INFORMATICA,78922,2019-01-30 23:00,9,0,0,9,9,3.1A,772.38
9479,FAC. INFORMATICA,78922,2019-01-31 00:00,4,0,0,4,4,3.1A,772.38
9480,FAC. INFORMATICA,78922,2019-01-31 01:00,9,0,0,9,9,3.1A,772.38
9481,FAC. INFORMATICA,78922,2019-01-31 02:00,9,0,0,9,9,3.1A,772.38
9482,FAC. INFORMATICA,78922,2019-01-31 03:00,9,0,0,9,9,3.1A,772.38
9483,FAC. INFORMATICA,78922,2019-01-31 04:00,9,0,0,9,9,3.1A,772.38
9484,FAC. INFORMATICA,78922,2019-01-31 05:00,9,0,0,9,9,3.1A,772.38
9485,FAC. INFORMATICA,78922,2019-01-31 06:00,9,0,0,9,9,3.1A,772.38
9486,FAC. INFORMATICA,78922,2019-01-31 07:00,9,0,0,9,9,3.1A,772.38
9487,FAC. INFORMATICA,78922,2019-01-31 08:00,9,0,0,9,9,3.1A,772.38
9488,FAC. INFORMATICA,78922,2019-01-31 09:00,4,0,0,4,4,3.1A,772.38
9489,FAC. INFORMATICA,78922,2019-01-31 10:00,4,0,0,4,4,3.1A,772.38
9490,FAC. INFORMATICA,78922,2019-01-31 11:00,4,0,0,4,4,3.1A,772.38
9491,FAC. INFORMATICA,78922,2019-01-31 12:00,4,0,0,4,4,3.1A,772.38
9492,FAC. INFORMATICA,78922,2019-01-31 13:00,4,0,0,4,4,3.1A,772.38
9493,FAC. INFORMATICA,78922,2019-01-31 14:00,4,0,0,4,4,3.1A,772.38
9494,FAC. INFORMATICA,78922,2019-01-31 15:00,4,0,0,4,4,3.1A,772.38
9495,FAC. INFORMATICA,78922,2019-01-31 16:00,4,0,0,4,4,3.1A,772.38
9496,FAC. INFORMATICA,78922,2019-01-31 17:00,4,0,0,4,4,3.1A,772.38
9497,FAC. INFORMATICA,78922,2019-01-31 18:00,9,0,0,9,9,3.1A,772.38
9498,FAC. INFORMATICA,78922,2019-01-31 19:00,9,0,0,9,9,3.1A,772.38
9499,FAC. INFORMATICA,78922,2019-01-31 20:00,10,0,0,10,10,3.1A,772.38
9500,FAC. INFORMATICA,78922,2019-01-31 21:00,10,0,0,10,10,3.1A,772.38
9501,FAC. INFORMATICA,78922,2019-01-31 22:00,9,0,0,9,9,3.1A,772.38
9502,FAC. INFORMATICA,78922,2019-01-31 23:00,10,0,0,10,10,3.1A,772.38
9503,FAC. INFORMATICA,78922,2019-02-01 00:00,4,0,0,4,4,3.1A,644.42
9504,FAC. INFORMATICA,78922,2019-02-01 01:00,8,0,0,8,8,3.1A,644.42
9505,FAC. INFORMATICA,78922,2019-02-01 02:00,8,0,0,8,8,3.1A,644.42
9506,FAC. INFORMATICA,78922,2019-02-01 03:00,8,0,0,8,8,3.1A,644.42
9507,FAC. INFORMATICA,78922,2019-02-01 04:00,9,0,0,9,9,3.1A,644.42
9508,FAC. INFORMATICA,78922,2019-02-01 05:00,9,0,0,9,9,3.1A,644.42
9509,FAC. INFORMATICA,78922,2019-02-01 06:00,9,0,0,9,9,3.1A,644.42
9510,FAC. INFORMATICA,78922,2019-02-01 07:00,9,0,0,9,9,3.1A,644.42
9511,FAC. INFORMATICA,78922,2019-02-01 08:00,9,0,0,9,9,3.1A,644.42
9512,FAC. INFORMATICA,78922,2019-02-01 09:00,3,0,0,3,3,3.1A,644.42
9513,FAC. INFORMATICA,78922,2019-02-01 10:00,3,0,0,3,3,3.1A,644.42
9514,FAC. INFORMATICA,78922,2019-02-01 11:00,3,0,0,3,3,3.1A,644.42
9515,FAC. INFORMATICA,78922,2019-02-01 12:00,3,0,0,3,3,3.1A,644.42
9516,FAC. INFORMATICA,78922,2019-02-01 13:00,3,0,0,3,3,3.1A,644.42
9517,FAC. INFORMATICA,78922,2019-02-01 14:00,3,0,0,3,3,3.1A,644.42
9518,FAC. INFORMATICA,78922,2019-02-01 15:00,3,0,0,3,3,3.1A,644.42
9519,FAC. INFORMATICA,78922,2019-02-01 16:00,3,0,0,3,3,3.1A,644.42
9520,FAC. INFORMATICA,78922,2019-02-01 17:00,3,0,0,3,3,3.1A,644.42
9521,FAC. INFORMATICA,78922,2019-02-01 18:00,10,0,0,10,10,3.1A,644.42
9522,FAC. INFORMATICA,78922,2019-02-01 19:00,10,0,0,10,10,3.1A,644.42
9523,FAC. INFORMATICA,78922,2019-02-01 20:00,10,0,0,10,10,3.1A,644.42
9524,FAC. INFORMATICA,78922,2019-02-01 21:00,10,0,0,10,10,3.1A,644.42
9525,FAC. INFORMATICA,78922,2019-02-01 22:00,10,0,0,10,10,3.1A,644.42
9526,FAC. INFORMATICA,78922,2019-02-01 23:00,10,0,0,10,10,3.1A,644.42
9527,FAC. INFORMATICA,78922,2019-02-02 00:00,3,0,0,3,3,3.1A,644.42
9528,FAC. INFORMATICA,78922,2019-02-02 01:00,9,0,0,9,9,3.1A,644.42
9529,FAC. INFORMATICA,78922,2019-02-02 02:00,9,0,0,9,9,3.1A,644.42
9530,FAC. INFORMATICA,78922,2019-02-02 03:00,9,0,0,9,9,3.1A,644.42
9531,FAC. INFORMATICA,78922,2019-02-02 04:00,10,0,0,10,10,3.1A,644.42
9532,FAC. INFORMATICA,78922,2019-02-02 05:00,10,0,0,10,10,3.1A,644.42
9533,FAC. INFORMATICA,78922,2019-02-02 06:00,10,0,0,10,10,3.1A,644.42
9534,FAC. INFORMATICA,78922,2019-02-02 07:00,10,0,0,10,10,3.1A,644.42
9535,FAC. INFORMATICA,78922,2019-02-02 08:00,10,0,0,10,10,3.1A,644.42
9536,FAC. INFORMATICA,78922,2019-02-02 09:00,9,0,0,9,9,3.1A,644.42
9537,FAC. INFORMATICA,78922,2019-02-02 10:00,10,0,0,10,10,3.1A,644.42
9538,FAC. INFORMATICA,78922,2019-02-02 11:00,9,0,0,9,9,3.1A,644.42
9539,FAC. INFORMATICA,78922,2019-02-02 12:00,9,0,0,9,9,3.1A,644.42
9540,FAC. INFORMATICA,78922,2019-02-02 13:00,9,0,0,9,9,3.1A,644.42
9541,FAC. INFORMATICA,78922,2019-02-02 14:00,10,0,0,10,10,3.1A,644.42
9542,FAC. INFORMATICA,78922,2019-02-02 15:00,10,0,0,10,10,3.1A,644.42
9543,FAC. INFORMATICA,78922,2019-02-02 16:00,10,0,0,10,10,3.1A,644.42
9544,FAC. INFORMATICA,78922,2019-02-02 17:00,10,0,0,10,10,3.1A,644.42
9545,FAC. INFORMATICA,78922,2019-02-02 18:00,9,0,0,9,9,3.1A,644.42
9546,FAC. INFORMATICA,78922,2019-02-02 19:00,3,0,0,3,3,3.1A,644.42
9547,FAC. INFORMATICA,78922,2019-02-02 20:00,3,0,0,3,3,3.1A,644.42
9548,FAC. INFORMATICA,78922,2019-02-02 21:00,3,0,0,3,3,3.1A,644.42
9549,FAC. INFORMATICA,78922,2019-02-02 22:00,3,0,0,3,3,3.1A,644.42
9550,FAC. INFORMATICA,78922,2019-02-02 23:00,3,0,0,3,3,3.1A,644.42
9551,FAC. INFORMATICA,78922,2019-02-03 00:00,3,0,0,3,3,3.1A,644.42
9552,FAC. INFORMATICA,78922,2019-02-03 01:00,10,0,0,10,10,3.1A,644.42
9553,FAC. INFORMATICA,78922,2019-02-03 02:00,10,0,0,10,10,3.1A,644.42
9554,FAC. INFORMATICA,78922,2019-02-03 03:00,10,0,0,10,10,3.1A,644.42
9555,FAC. INFORMATICA,78922,2019-02-03 04:00,10,0,0,10,10,3.1A,644.42
9556,FAC. INFORMATICA,78922,2019-02-03 05:00,10,0,0,10,10,3.1A,644.42
9557,FAC. INFORMATICA,78922,2019-02-03 06:00,10,0,0,10,10,3.1A,644.42
9558,FAC. INFORMATICA,78922,2019-02-03 07:00,10,0,0,10,10,3.1A,644.42
9559,FAC. INFORMATICA,78922,2019-02-03 08:00,9,0,0,9,9,3.1A,644.42
9560,FAC. INFORMATICA,78922,2019-02-03 09:00,10,0,0,10,10,3.1A,644.42
9561,FAC. INFORMATICA,78922,2019-02-03 10:00,9,0,0,9,9,3.1A,644.42
9562,FAC. INFORMATICA,78922,2019-02-03 11:00,10,0,0,10,10,3.1A,644.42
9563,FAC. INFORMATICA,78922,2019-02-03 12:00,10,0,0,10,10,3.1A,644.42
9564,FAC. INFORMATICA,78922,2019-02-03 13:00,10,0,0,10,10,3.1A,644.42
9565,FAC. INFORMATICA,78922,2019-02-03 14:00,10,0,0,10,10,3.1A,644.42
9566,FAC. INFORMATICA,78922,2019-02-03 15:00,10,0,0,10,10,3.1A,644.42
9567,FAC. INFORMATICA,78922,2019-02-03 16:00,9,0,0,9,9,3.1A,644.42
9568,FAC. INFORMATICA,78922,2019-02-03 17:00,9,0,0,9,9,3.1A,644.42
9569,FAC. INFORMATICA,78922,2019-02-03 18:00,9,0,0,9,9,3.1A,644.42
9570,FAC. INFORMATICA,78922,2019-02-03 19:00,3,0,0,3,3,3.1A,644.42
9571,FAC. INFORMATICA,78922,2019-02-03 20:00,3,0,0,3,3,3.1A,644.42
9572,FAC. INFORMATICA,78922,2019-02-03 21:00,3,0,0,3,3,3.1A,644.42
9573,FAC. INFORMATICA,78922,2019-02-03 22:00,3,0,0,3,3,3.1A,644.42
9574,FAC. INFORMATICA,78922,2019-02-03 23:00,3,0,0,3,3,3.1A,644.42
9575,FAC. INFORMATICA,78922,2019-02-04 00:00,3,0,0,3,3,3.1A,644.42
9576,FAC. INFORMATICA,78922,2019-02-04 01:00,8,0,0,8,8,3.1A,644.42
9577,FAC. INFORMATICA,78922,2019-02-04 02:00,9,0,0,9,9,3.1A,644.42
9578,FAC. INFORMATICA,78922,2019-02-04 03:00,9,0,0,9,9,3.1A,644.42
9579,FAC. INFORMATICA,78922,2019-02-04 04:00,10,0,0,10,10,3.1A,644.42
9580,FAC. INFORMATICA,78922,2019-02-04 05:00,9,0,0,9,9,3.1A,644.42
9581,FAC. INFORMATICA,78922,2019-02-04 06:00,9,0,0,9,9,3.1A,644.42
9582,FAC. INFORMATICA,78922,2019-02-04 07:00,9,0,0,9,9,3.1A,644.42
9583,FAC. INFORMATICA,78922,2019-02-04 08:00,9,0,0,9,9,3.1A,644.42
9584,FAC. INFORMATICA,78922,2019-02-04 09:00,3,0,0,3,3,3.1A,644.42
9585,FAC. INFORMATICA,78922,2019-02-04 10:00,3,0,0,3,3,3.1A,644.42
9586,FAC. INFORMATICA,78922,2019-02-04 11:00,3,0,0,3,3,3.1A,644.42
9587,FAC. INFORMATICA,78922,2019-02-04 12:00,3,0,0,3,3,3.1A,644.42
9588,FAC. INFORMATICA,78922,2019-02-04 13:00,3,0,0,3,3,3.1A,644.42
9589,FAC. INFORMATICA,78922,2019-02-04 14:00,3,0,0,3,3,3.1A,644.42
9590,FAC. INFORMATICA,78922,2019-02-04 15:00,3,0,0,3,3,3.1A,644.42
9591,FAC. INFORMATICA,78922,2019-02-04 16:00,2,0,0,2,2,3.1A,644.42
9592,FAC. INFORMATICA,78922,2019-02-04 17:00,2,0,0,2,2,3.1A,644.42
9593,FAC. INFORMATICA,78922,2019-02-04 18:00,9,0,0,9,9,3.1A,644.42
9594,FAC. INFORMATICA,78922,2019-02-04 19:00,8,0,0,8,8,3.1A,644.42
9595,FAC. INFORMATICA,78922,2019-02-04 20:00,9,0,0,9,9,3.1A,644.42
9596,FAC. INFORMATICA,78922,2019-02-04 21:00,9,0,0,9,9,3.1A,644.42
9597,FAC. INFORMATICA,78922,2019-02-04 22:00,9,0,0,9,9,3.1A,644.42
9598,FAC. INFORMATICA,78922,2019-02-04 23:00,9,0,0,9,9,3.1A,644.42
9599,FAC. INFORMATICA,78922,2019-02-05 00:00,3,0,0,3,3,3.1A,644.42
9600,FAC. INFORMATICA,78922,2019-02-05 01:00,10,0,0,10,10,3.1A,644.42
9601,FAC. INFORMATICA,78922,2019-02-05 02:00,10,0,0,10,10,3.1A,644.42
9602,FAC. INFORMATICA,78922,2019-02-05 03:00,10,0,0,10,10,3.1A,644.42
9603,FAC. INFORMATICA,78922,2019-02-05 04:00,10,0,0,10,10,3.1A,644.42
9604,FAC. INFORMATICA,78922,2019-02-05 05:00,10,0,0,10,10,3.1A,644.42
9605,FAC. INFORMATICA,78922,2019-02-05 06:00,10,0,0,10,10,3.1A,644.42
9606,FAC. INFORMATICA,78922,2019-02-05 07:00,9,0,0,9,9,3.1A,644.42
9607,FAC. INFORMATICA,78922,2019-02-05 08:00,9,0,0,9,9,3.1A,644.42
9608,FAC. INFORMATICA,78922,2019-02-05 09:00,3,0,0,3,3,3.1A,644.42
9609,FAC. INFORMATICA,78922,2019-02-05 10:00,3,0,0,3,3,3.1A,644.42
9610,FAC. INFORMATICA,78922,2019-02-05 11:00,3,0,0,3,3,3.1A,644.42
9611,FAC. INFORMATICA,78922,2019-02-05 12:00,3,0,0,3,3,3.1A,644.42
9612,FAC. INFORMATICA,78922,2019-02-05 13:00,3,0,0,3,3,3.1A,644.42
9613,FAC. INFORMATICA,78922,2019-02-05 14:00,3,0,0,3,3,3.1A,644.42
9614,FAC. INFORMATICA,78922,2019-02-05 15:00,3,0,0,3,3,3.1A,644.42
9615,FAC. INFORMATICA,78922,2019-02-05 16:00,3,0,0,3,3,3.1A,644.42
9616,FAC. INFORMATICA,78922,2019-02-05 17:00,3,0,0,3,3,3.1A,644.42
9617,FAC. INFORMATICA,78922,2019-02-05 18:00,9,0,0,9,9,3.1A,644.42
9618,FAC. INFORMATICA,78922,2019-02-05 19:00,9,0,0,9,9,3.1A,644.42
9619,FAC. INFORMATICA,78922,2019-02-05 20:00,9,0,0,9,9,3.1A,644.42
9620,FAC. INFORMATICA,78922,2019-02-05 21:00,9,0,0,9,9,3.1A,644.42
9621,FAC. INFORMATICA,78922,2019-02-05 22:00,9,0,0,9,9,3.1A,644.42
9622,FAC. INFORMATICA,78922,2019-02-05 23:00,9,0,0,9,9,3.1A,644.42
9623,FAC. INFORMATICA,78922,2019-02-06 00:00,3,0,0,3,3,3.1A,644.42
9624,FAC. INFORMATICA,78922,2019-02-06 01:00,10,0,0,10,10,3.1A,644.42
9625,FAC. INFORMATICA,78922,2019-02-06 02:00,10,0,0,10,10,3.1A,644.42
9626,FAC. INFORMATICA,78922,2019-02-06 03:00,10,0,0,10,10,3.1A,644.42
9627,FAC. INFORMATICA,78922,2019-02-06 04:00,10,0,0,10,10,3.1A,644.42
9628,FAC. INFORMATICA,78922,2019-02-06 05:00,10,0,0,10,10,3.1A,644.42
9629,FAC. INFORMATICA,78922,2019-02-06 06:00,9,0,0,9,9,3.1A,644.42
9630,FAC. INFORMATICA,78922,2019-02-06 07:00,9,0,0,9,9,3.1A,644.42
9631,FAC. INFORMATICA,78922,2019-02-06 08:00,9,0,0,9,9,3.1A,644.42
9632,FAC. INFORMATICA,78922,2019-02-06 09:00,3,0,0,3,3,3.1A,644.42
9633,FAC. INFORMATICA,78922,2019-02-06 10:00,3,0,0,3,3,3.1A,644.42
9634,FAC. INFORMATICA,78922,2019-02-06 11:00,3,0,0,3,3,3.1A,644.42
9635,FAC. INFORMATICA,78922,2019-02-06 12:00,3,0,0,3,3,3.1A,644.42
9636,FAC. INFORMATICA,78922,2019-02-06 13:00,3,0,0,3,3,3.1A,644.42
9637,FAC. INFORMATICA,78922,2019-02-06 14:00,3,0,0,3,3,3.1A,644.42
9638,FAC. INFORMATICA,78922,2019-02-06 15:00,3,0,0,3,3,3.1A,644.42
9639,FAC. INFORMATICA,78922,2019-02-06 16:00,3,0,0,3,3,3.1A,644.42
9640,FAC. INFORMATICA,78922,2019-02-06 17:00,3,0,0,3,3,3.1A,644.42
9641,FAC. INFORMATICA,78922,2019-02-06 18:00,9,0,0,9,9,3.1A,644.42
9642,FAC. INFORMATICA,78922,2019-02-06 19:00,9,0,0,9,9,3.1A,644.42
9643,FAC. INFORMATICA,78922,2019-02-06 20:00,10,0,0,10,10,3.1A,644.42
9644,FAC. INFORMATICA,78922,2019-02-06 21:00,9,0,0,9,9,3.1A,644.42
9645,FAC. INFORMATICA,78922,2019-02-06 22:00,9,0,0,9,9,3.1A,644.42
9646,FAC. INFORMATICA,78922,2019-02-06 23:00,9,0,0,9,9,3.1A,644.42
9647,FAC. INFORMATICA,78922,2019-02-07 00:00,3,0,0,3,3,3.1A,644.42
9648,FAC. INFORMATICA,78922,2019-02-07 01:00,9,0,0,9,9,3.1A,644.42
9649,FAC. INFORMATICA,78922,2019-02-07 02:00,9,0,0,9,9,3.1A,644.42
9650,FAC. INFORMATICA,78922,2019-02-07 03:00,10,0,0,10,10,3.1A,644.42
9651,FAC. INFORMATICA,78922,2019-02-07 04:00,10,0,0,10,10,3.1A,644.42
9652,FAC. INFORMATICA,78922,2019-02-07 05:00,10,0,0,10,10,3.1A,644.42
9653,FAC. INFORMATICA,78922,2019-02-07 06:00,10,0,0,10,10,3.1A,644.42
9654,FAC. INFORMATICA,78922,2019-02-07 07:00,9,0,0,9,9,3.1A,644.42
9655,FAC. INFORMATICA,78922,2019-02-07 08:00,9,0,0,9,9,3.1A,644.42
9656,FAC. INFORMATICA,78922,2019-02-07 09:00,3,0,0,3,3,3.1A,644.42
9657,FAC. INFORMATICA,78922,2019-02-07 10:00,3,0,0,3,3,3.1A,644.42
9658,FAC. INFORMATICA,78922,2019-02-07 11:00,3,0,0,3,3,3.1A,644.42
9659,FAC. INFORMATICA,78922,2019-02-07 12:00,4,0,0,4,4,3.1A,644.42
9660,FAC. INFORMATICA,78922,2019-02-07 13:00,4,0,0,4,4,3.1A,644.42
9661,FAC. INFORMATICA,78922,2019-02-07 14:00,4,0,0,4,4,3.1A,644.42
9662,FAC. INFORMATICA,78922,2019-02-07 15:00,4,0,0,4,4,3.1A,644.42
9663,FAC. INFORMATICA,78922,2019-02-07 16:00,4,0,0,4,4,3.1A,644.42
9664,FAC. INFORMATICA,78922,2019-02-07 17:00,4,0,0,4,4,3.1A,644.42
9665,FAC. INFORMATICA,78922,2019-02-07 18:00,9,0,0,9,9,3.1A,644.42
9666,FAC. INFORMATICA,78922,2019-02-07 19:00,9,0,0,9,9,3.1A,644.42
9667,FAC. INFORMATICA,78922,2019-02-07 20:00,9,0,0,9,9,3.1A,644.42
9668,FAC. INFORMATICA,78922,2019-02-07 21:00,9,0,0,9,9,3.1A,644.42
9669,FAC. INFORMATICA,78922,2019-02-07 22:00,9,0,0,9,9,3.1A,644.42
9670,FAC. INFORMATICA,78922,2019-02-07 23:00,9,0,0,9,9,3.1A,644.42
9671,FAC. INFORMATICA,78922,2019-02-08 00:00,4,0,0,4,4,3.1A,644.42
9672,FAC. INFORMATICA,78922,2019-02-08 01:00,9,0,0,9,9,3.1A,644.42
9673,FAC. INFORMATICA,78922,2019-02-08 02:00,9,0,0,9,9,3.1A,644.42
9674,FAC. INFORMATICA,78922,2019-02-08 03:00,9,0,0,9,9,3.1A,644.42
9675,FAC. INFORMATICA,78922,2019-02-08 04:00,10,0,0,10,10,3.1A,644.42
9676,FAC. INFORMATICA,78922,2019-02-08 05:00,10,0,0,10,10,3.1A,644.42
9677,FAC. INFORMATICA,78922,2019-02-08 06:00,10,0,0,10,10,3.1A,644.42
9678,FAC. INFORMATICA,78922,2019-02-08 07:00,10,0,0,10,10,3.1A,644.42
9679,FAC. INFORMATICA,78922,2019-02-08 08:00,10,0,0,10,10,3.1A,644.42
9680,FAC. INFORMATICA,78922,2019-02-08 09:00,4,0,0,4,4,3.1A,644.42
9681,FAC. INFORMATICA,78922,2019-02-08 10:00,4,0,0,4,4,3.1A,644.42
9682,FAC. INFORMATICA,78922,2019-02-08 11:00,4,0,0,4,4,3.1A,644.42
9683,FAC. INFORMATICA,78922,2019-02-08 12:00,4,0,0,4,4,3.1A,644.42
9684,FAC. INFORMATICA,78922,2019-02-08 13:00,4,0,0,4,4,3.1A,644.42
9685,FAC. INFORMATICA,78922,2019-02-08 14:00,4,0,0,4,4,3.1A,644.42
9686,FAC. INFORMATICA,78922,2019-02-08 15:00,4,0,0,4,4,3.1A,644.42
9687,FAC. INFORMATICA,78922,2019-02-08 16:00,4,0,0,4,4,3.1A,644.42
9688,FAC. INFORMATICA,78922,2019-02-08 17:00,4,0,0,4,4,3.1A,644.42
9689,FAC. INFORMATICA,78922,2019-02-08 18:00,9,0,0,9,9,3.1A,644.42
9690,FAC. INFORMATICA,78922,2019-02-08 19:00,9,0,0,9,9,3.1A,644.42
9691,FAC. INFORMATICA,78922,2019-02-08 20:00,9,0,0,9,9,3.1A,644.42
9692,FAC. INFORMATICA,78922,2019-02-08 21:00,9,0,0,9,9,3.1A,644.42
9693,FAC. INFORMATICA,78922,2019-02-08 22:00,9,0,0,9,9,3.1A,644.42
9694,FAC. INFORMATICA,78922,2019-02-08 23:00,9,0,0,9,9,3.1A,644.42
9695,FAC. INFORMATICA,78922,2019-02-09 00:00,4,0,0,4,4,3.1A,644.42
9696,FAC. INFORMATICA,78922,2019-02-09 01:00,9,0,0,9,9,3.1A,644.42
9697,FAC. INFORMATICA,78922,2019-02-09 02:00,9,0,0,9,9,3.1A,644.42
9698,FAC. INFORMATICA,78922,2019-02-09 03:00,9,0,0,9,9,3.1A,644.42
9699,FAC. INFORMATICA,78922,2019-02-09 04:00,10,0,0,10,10,3.1A,644.42
9700,FAC. INFORMATICA,78922,2019-02-09 05:00,10,0,0,10,10,3.1A,644.42
9701,FAC. INFORMATICA,78922,2019-02-09 06:00,10,0,0,10,10,3.1A,644.42
9702,FAC. INFORMATICA,78922,2019-02-09 07:00,10,0,0,10,10,3.1A,644.42
9703,FAC. INFORMATICA,78922,2019-02-09 08:00,10,0,0,10,10,3.1A,644.42
9704,FAC. INFORMATICA,78922,2019-02-09 09:00,9,0,0,9,9,3.1A,644.42
9705,FAC. INFORMATICA,78922,2019-02-09 10:00,10,0,0,10,10,3.1A,644.42
9706,FAC. INFORMATICA,78922,2019-02-09 11:00,9,0,0,9,9,3.1A,644.42
9707,FAC. INFORMATICA,78922,2019-02-09 12:00,9,0,0,9,9,3.1A,644.42
9708,FAC. INFORMATICA,78922,2019-02-09 13:00,9,0,0,9,9,3.1A,644.42
9709,FAC. INFORMATICA,78922,2019-02-09 14:00,10,0,0,10,10,3.1A,644.42
9710,FAC. INFORMATICA,78922,2019-02-09 15:00,10,0,0,10,10,3.1A,644.42
9711,FAC. INFORMATICA,78922,2019-02-09 16:00,10,0,0,10,10,3.1A,644.42
9712,FAC. INFORMATICA,78922,2019-02-09 17:00,10,0,0,10,10,3.1A,644.42
9713,FAC. INFORMATICA,78922,2019-02-09 18:00,9,0,0,9,9,3.1A,644.42
9714,FAC. INFORMATICA,78922,2019-02-09 19:00,4,0,0,4,4,3.1A,644.42
9715,FAC. INFORMATICA,78922,2019-02-09 20:00,4,0,0,4,4,3.1A,644.42
9716,FAC. INFORMATICA,78922,2019-02-09 21:00,4,0,0,4,4,3.1A,644.42
9717,FAC. INFORMATICA,78922,2019-02-09 22:00,4,0,0,4,4,3.1A,644.42
9718,FAC. INFORMATICA,78922,2019-02-09 23:00,4,0,0,4,4,3.1A,644.42
9719,FAC. INFORMATICA,78922,2019-02-10 00:00,4,0,0,4,4,3.1A,644.42
9720,FAC. INFORMATICA,78922,2019-02-10 01:00,10,0,0,10,10,3.1A,644.42
9721,FAC. INFORMATICA,78922,2019-02-10 02:00,10,0,0,10,10,3.1A,644.42
